"route_id","schedule_date","car_type","route_distance_km","route_minutes","total_orders"
"587740","2019-07-13 17:00:00","Moto","57.939","198.25","24"
"587750","2019-07-13 17:00:00","Moto","57.876","202.17","24"
"587760","2019-07-13 17:00:00","Moto","29.415","74.22","7"
"587770","2019-07-13 17:00:00","Moto","52.417","109.89","8"
"587780","2019-07-13 17:00:00","Moto","59.544","119.39","8"
"587790","2019-07-13 17:00:00","Moto","49.059","105.41","8"
"587800","2019-07-13 16:00:00","Particular","58.568","198.07","11"
"587810","2019-07-13 16:00:00","Particular","57.885","286.02","20"
"587820","2019-07-13 16:00:00","Particular","80.739","231.32","11"
"587840","2019-07-13 15:00:00","Moto","39.454","62.61","2"
"587860","2019-07-14 08:00:00","Fiorino S.C.","24.619","287.02","145"
"587900","2019-07-14 09:00:00","Particular","156.588","374.05","19"
"587910","2019-07-14 09:00:00","Particular","80.304","292.05","20"
"587930","2019-07-14 09:00:00","Particular","59.008","234.7","18"
"587940","2019-07-14 09:00:00","Particular","44.514","234.12","20"
"587960","2019-07-14 08:00:00","Particular","106.749","450.8","18"
"587970","2019-07-14 08:00:00","Particular","63.280","289.58","10"
"587980","2019-07-14 08:00:00","Particular","80.445","470.48","22"
"587990","2019-07-14 08:00:00","Particular","93.761","400.18","14"
"588000","2019-07-14 08:00:00","Particular","66.682","498.43","29"
"588010","2019-07-14 08:00:00","Particular","55.143","336.57","21"
"588020","2019-07-14 08:00:00","Particular","70.174","394.08","19"
"588030","2019-07-14 08:00:00","Particular","63.039","436.62","23"
"588100","2019-07-14 08:00:00","Particular","112.901","291.7","12"
"588130","2019-07-14 08:00:00","Particular","36.931","296.63","30"
"588160","2019-07-14 08:00:00","Particular","24.513","260.82","29"
"588170","2019-07-14 08:00:00","Particular","30.866","353.95","37"
"588190","2019-07-14 08:00:00","Particular","51.028","365.97","30"
"588200","2019-07-14 08:00:00","Fiorino","45.029","565.42","65"
"588210","2019-07-14 08:00:00","Particular","30.706","398.9","45"
"588220","2019-07-14 08:00:00","Particular","36.298","326.07","39"
"588240","2019-07-14 08:00:00","Particular","41.420","321.18","33"
"588250","2019-07-14 08:00:00","Particular","44.039","339.27","36"
"588340","2019-07-14 08:00:00","Particular","70.442","412.15","32"
"588360","2019-07-14 08:00:00","Particular","103.837","477.52","39"
"588370","2019-07-14 08:00:00","Particular","49.422","442.62","59"
"588380","2019-07-14 08:00:00","Particular","104.667","559.32","48"
"588410","2019-07-14 08:00:00","Particular","50.771","444.53","56"
"588420","2019-07-14 08:00:00","Particular","62.817","382.57","38"
"588430","2019-07-14 08:00:00","Particular","35.363","308.8","33"
"588450","2019-07-14 08:00:00","Particular","55.609","384.47","42"
"588460","2019-07-14 08:00:00","Particular","55.943","457.58","43"
"588480","2019-07-14 08:00:00","Particular","42.552","360.53","44"
"588500","2019-07-14 08:00:00","Particular","48.903","365.07","35"
"588510","2019-07-14 08:00:00","Particular","50.150","456.72","52"
"588590","2019-07-14 08:00:00","Particular","43.548","354.65","39"
"588600","2019-07-14 08:00:00","Particular","36.247","332.85","41"
"588620","2019-07-14 08:00:00","Particular","36.841","358.65","42"
"588690","2019-07-14 08:00:00","Particular","79.049","405.97","33"
"588750","2019-07-14 08:00:00","Particular","50.261","402.62","48"
"588800","2019-07-14 08:00:00","Particular","65.690","440.23","53"
"588830","2019-07-14 08:00:00","Moto","102.766","155.13","2"
"588840","2019-07-14 08:00:00","Fiorino S.C.","152.155","238.4","4"
"588940","2019-07-14 13:00:00","Moto","68.715","141.62","3"
"588950","2019-07-14 13:00:00","Moto","27.543","76.72","6"
"588960","2019-07-14 13:00:00","Moto","68.447","141.26","5"
"588970","2019-07-14 13:00:00","Moto","55.979","124.64","7"
"588980","2019-07-14 13:00:00","Moto","63.136","119.18","4"
"589000","2019-07-14 13:00:00","Moto","37.992","120.66","7"
"589020","2019-07-14 15:45:00","Moto","28.528","93.04","7"
"589030","2019-07-14 15:45:00","Moto","50.102","121.8","5"
"589090","2019-07-14 15:45:00","Moto","40.050","83.4","5"
"589110","2019-07-14 15:45:00","Moto","88.437","167.92","7"
"589220","2019-07-14 09:30:00","Moto","30.941","59.26","3"
"589230","2019-07-14 10:00:00","Moto","73.323","137.76","7"
"589500","2019-07-14 10:00:00","Fiorino","5.617","29.35","1"
"589550","2019-07-14 10:00:00","Fiorino","45.470","106.72","1"
"589560","2019-07-14 14:00:00","Moto","52.111","94.48","1"
"589600","2019-07-14 14:00:00","Moto","47.083","102.78","3"
"589630","2019-07-14 14:00:00","Particular","27.752","123.75","7"
"589700","2019-07-14 08:00:00","Moto","25.845","42.57","1"
"589870","2019-07-14 15:00:00","Moto","20.469","32.29","1"
